mean_FFD,mean_GD,mean_GPT,mean_TRT,mean_meanPupilSize,mean_nFixations,omission_rate,participant_id,regression_rate,regressions,revisit_rate,revisited_words,sentence_content,sentence_id,skip_rate,skipped_words,total_fixations,total_words
121.0909090909091,202.8181818181818,324.27272727272725,253.45454545454547,793.1742424242424,1.8181818181818181,0.26666666666666666,ZJN,0.4,8.0,0.26666666666666666,4.0,"With his interest in race cars, he formed a second company, the Henry Ford Company.",0,0.26666666666666666,4.0,20.0,15
136.0,200.8095238095238,235.38095238095238,214.04761904761904,776.4460317460317,1.619047619047619,0.2222222222222222,ZJN,0.4117647058823529,14.0,0.037037037037037035,1.0,"During this period, he personally drove his Quadricycle to victory in a race against Alexander Winton, a well-known driver and the heavy favorite on October 10, 1901.",1,0.2222222222222222,6.0,34.0,27
130.9375,199.1875,272.875,265.25,755.5552083333334,2.0,0.30434782608695654,ZJN,0.4375,14.0,0.21739130434782608,5.0,"Ford was forced out of the company by the investors, including Henry M. Leland in 1902, and the company was reorganized as Cadillac.",2,0.30434782608695654,7.0,32.0,23
131.90322580645162,175.80645161290323,229.96774193548387,202.2258064516129,728.1612903225807,1.5806451612903225,0.16216216216216217,ZJN,0.42857142857142855,21.0,0.13513513513513514,5.0,"In 1891, Ford became an engineer with the Edison Illuminating Company, and after his promotion to Chief Engineer in 1893, he had enough time and money to devote attention to his personal experiments on internal combustion engines.",3,0.16216216216216217,6.0,49.0,37
125.23529411764706,208.58823529411765,271.88235294117646,240.7058823529412,750.3039215686274,1.8235294117647058,0.32,ZJN,0.41935483870967744,13.0,0.16,4.0,"These experiments culminated in 1896 with the completion of his own self-propelled vehicle named the Quadricycle, which he test-drove on June 4 of that year.",4,0.32,8.0,31.0,25
128.68965517241378,179.75862068965517,328.58620689655174,220.06896551724137,740.2068965517242,1.793103448275862,0.12121212121212122,ZJN,0.4230769230769231,22.0,0.24242424242424243,8.0,"Ford was born on a prosperous farm in Springwells Township (now in the city of Dearborn, Michigan) owned by his parents, William Ford (1826-1905) and Mary Litogot (c1839-1876), immigrants from County Cork, Ireland.",5,0.12121212121212122,4.0,52.0,33
117.18181818181819,140.0,1044.0,373.6363636363636,805.0878787878787,2.727272727272727,0.15384615384615385,ZJN,0.43333333333333335,13.0,0.5384615384615384,7.0,"In the years between the wars, Henry Ford supported Adolf Hitler's Nazi regime.",6,0.15384615384615385,2.0,30.0,13
130.66666666666666,141.33333333333334,208.85714285714286,177.0,743.0396825396825,1.380952380952381,0.045454545454545456,ZJN,0.3103448275862069,9.0,0.2727272727272727,6.0,There is also some evidence that Henry Ford gave Adolf Hitler direct financial backing when Hitler was first starting out in politics.,7,0.045454545454545456,1.0,29.0,22
129.2258064516129,174.38709677419354,313.0967741935484,244.3548387096774,731.5537634408603,1.903225806451613,0.24390243902439024,ZJN,0.4576271186440678,27.0,0.2682926829268293,11.0,"This can in part be traced to statements from Kurt Ludecke, Germany's representative to the U.S. in the 1920s, and Winifred Wagner, daughter-in-law of Richard Wagner, who said they requested funds from Ford to aid the National Socialist movement in Germany.",8,0.24390243902439024,10.0,59.0,41
145.0,168.42307692307693,372.2692307692308,291.34615384615387,743.2980769230769,2.1153846153846154,0.13333333333333333,ZJN,0.34545454545454546,19.0,0.5,15.0,"Although Ford is often credited with the idea, contemporary sources indicate that the concept and its development came from employees Clarence Avery, Peter E. Martin, Charles E. Sorensen, and C.H.",9,0.13333333333333333,4.0,55.0,30
145.6,213.5,389.2,314.3,733.6333333333334,2.1,0.09090909090909091,ZJN,0.38095238095238093,8.0,0.36363636363636365,4.0,Henry Ford advocated long-time associate Harry Bennett to take the spot.,10,0.09090909090909091,1.0,21.0,11
155.05555555555554,172.0,242.11111111111111,229.16666666666666,708.6203703703703,1.5555555555555556,0.1,ZJN,0.25,7.0,0.3,6.0,"Edsel's widow Eleanor, who had inherited Edsel's voting stock, wanted her son Henry Ford II to take over the position.",11,0.1,2.0,28.0,20
135.76,189.96,335.04,258.48,720.34,1.92,0.21875,ZJN,0.4166666666666667,20.0,0.21875,7.0,"In 1879, he left home for the nearby city of Detroit to work as an apprentice machinist, first with James F. Flower & Bros., and later with the Detroit Dry Dock Co.",12,0.21875,7.0,48.0,32
135.83870967741936,188.38709677419354,269.93548387096774,224.32258064516128,735.0107526881721,1.6129032258064515,0.1388888888888889,ZJN,0.36,18.0,0.1388888888888889,5.0,"Alexander Rae Baldwin III (born April 3, 1958, in Massapequa, Long Island, New York, USA) is an American actor who is the oldest and best known of the ""Baldwin brothers"", with brothers Daniel, Stephen and William.",13,0.1388888888888889,5.0,50.0,36
126.9,159.9,275.8,262.4,732.825,2.1,0.09090909090909091,ZJN,0.38095238095238093,8.0,0.45454545454545453,5.0,He is of three quarters Irish and one quarter French descent.,14,0.09090909090909091,1.0,21.0,11
154.8409090909091,213.0681818181818,305.6363636363636,251.22727272727272,697.8924242424242,1.6818181818181819,0.08333333333333333,ZJN,0.43243243243243246,32.0,0.22916666666666666,11.0,"Baldwin has appeared in movies such as The Cooler, The Hunt for Red October, Beetlejuice, Ghosts of Mississippi, Talk Radio, Final Fantasy: The Spirits Within (voice), The Cat in the Hat, Pearl Harbor, Thomas and the Magic Railroad, Along Came Polly, The SpongeBob SquarePants Movie, and The Aviator.",15,0.08333333333333333,4.0,74.0,48
124.0,152.14285714285714,262.5,226.42857142857142,712.7142857142856,1.7142857142857142,0.2631578947368421,ZJN,0.3333333333333333,8.0,0.2631578947368421,5.0,"When Baldwin was young, he had a job as a busboy at famous New York City disco Studio 54.",16,0.2631578947368421,5.0,24.0,19
128.5,128.5,206.6,169.4,772.5,1.2,0.09090909090909091,ZJN,0.3333333333333333,4.0,0.09090909090909091,1.0,He was married to actress Kim Basinger from 1993 to 2002.,17,0.09090909090909091,1.0,12.0,11
135.1,186.5,487.55,286.55,713.6499999999999,2.05,0.13043478260869565,ZJN,0.3902439024390244,16.0,0.43478260869565216,10.0,"Baldwin, a liberal Democrat, has always had an active interest in politics and is frequently rumored to be a candidate for public office.",18,0.13043478260869565,3.0,41.0,23
142.4,172.35,231.85,211.05,699.3666666666667,1.45,0.2,ZJN,0.3793103448275862,11.0,0.12,3.0,"In particular, Baldwin is one of the most frequent hosts of Saturday Night Live, leading the show eleven times and also making cameo appearances regularly.",19,0.2,5.0,29.0,25
131.53333333333333,175.13333333333333,614.7333333333333,355.1333333333333,795.438888888889,2.3333333333333335,0.0625,ZJN,0.42857142857142855,15.0,0.5625,9.0,He played William Barrett Travis in a movie about the Alamo called Thirteen Days of Glory.,20,0.0625,1.0,35.0,16
138.5,148.5625,342.3125,279.875,742.0729166666667,2.0,0.1111111111111111,ZJN,0.46875,15.0,0.5555555555555556,10.0,"In 1998, he began narrating the American version of the children's series Thomas the Tank Engine and Friends.",21,0.1111111111111111,2.0,32.0,18
