mean_FFD,mean_GD,mean_GPT,mean_TRT,mean_meanPupilSize,mean_nFixations,omission_rate,participant_id,regression_rate,regressions,revisit_rate,revisited_words,sentence_content,sentence_id,skip_rate,skipped_words,total_fixations,total_words
106.5,150.4,185.7,150.4,824.525,1.3,0.3333333333333333,ZGW,0.5384615384615384,7.0,0.0,0.0,"With his interest in race cars, he formed a second company, the Henry Ford Company.",0,0.3333333333333333,5.0,13.0,15
88.8125,119.625,470.5625,217.5,804.615625,2.25,0.4074074074074074,ZGW,0.3888888888888889,14.0,0.3333333333333333,9.0,"During this period, he personally drove his Quadricycle to victory in a race against Alexander Winton, a well-known driver and the heavy favorite on October 10, 1901.",1,0.4074074074074074,11.0,36.0,27
108.6842105263158,113.3157894736842,392.3157894736842,210.6315789473684,816.5964912280702,2.0526315789473686,0.17391304347826086,ZGW,0.4358974358974359,17.0,0.5217391304347826,12.0,"Ford was forced out of the company by the investors, including Henry M. Leland in 1902, and the company was reorganized as Cadillac.",2,0.17391304347826086,4.0,39.0,23
120.125,123.54166666666667,318.125,192.66666666666666,778.4444444444443,1.6666666666666667,0.35135135135135137,ZGW,0.35,14.0,0.35135135135135137,13.0,"In 1891, Ford became an engineer with the Edison Illuminating Company, and after his promotion to Chief Engineer in 1893, he had enough time and money to devote attention to his personal experiments on internal combustion engines.",3,0.35135135135135137,13.0,40.0,37
99.66666666666667,131.25,284.9166666666667,223.83333333333334,812.8194444444445,1.9166666666666667,0.52,ZGW,0.2608695652173913,6.0,0.24,6.0,"These experiments culminated in 1896 with the completion of his own self-propelled vehicle named the Quadricycle, which he test-drove on June 4 of that year.",4,0.52,13.0,23.0,25
100.61538461538461,150.92307692307693,271.65384615384613,234.07692307692307,749.646794871795,2.230769230769231,0.21212121212121213,ZGW,0.43103448275862066,25.0,0.36363636363636365,12.0,"Ford was born on a prosperous farm in Springwells Township (now in the city of Dearborn, Michigan) owned by his parents, William Ford (1826-1905) and Mary Litogot (c1839-1876), immigrants from County Cork, Ireland.",5,0.21212121212121213,7.0,58.0,33
96.28571428571429,96.28571428571429,313.0,179.71428571428572,830.3809523809524,1.7142857142857142,0.46153846153846156,ZGW,0.5,6.0,0.23076923076923078,3.0,"In the years between the wars, Henry Ford supported Adolf Hitler's Nazi regime.",6,0.46153846153846156,6.0,12.0,13
99.54545454545455,110.27272727272727,211.9090909090909,155.27272727272728,827.1136363636364,1.4545454545454546,0.5,ZGW,0.3125,5.0,0.09090909090909091,2.0,There is also some evidence that Henry Ford gave Adolf Hitler direct financial backing when Hitler was first starting out in politics.,7,0.5,11.0,16.0,22
99.47058823529412,104.55882352941177,386.05882352941177,277.5882352941176,792.4323529411764,2.8529411764705883,0.17073170731707318,ZGW,0.3917525773195876,38.0,0.6585365853658537,27.0,"This can in part be traced to statements from Kurt Ludecke, Germany's representative to the U.S. in the 1920s, and Winifred Wagner, daughter-in-law of Richard Wagner, who said they requested funds from Ford to aid the National Socialist movement in Germany.",8,0.17073170731707318,7.0,97.0,41
120.70833333333333,129.91666666666666,352.8333333333333,309.0833333333333,751.9320436507937,2.7916666666666665,0.2,ZGW,0.3283582089552239,22.0,0.7333333333333333,22.0,"Although Ford is often credited with the idea, contemporary sources indicate that the concept and its development came from employees Clarence Avery, Peter E. Martin, Charles E. Sorensen, and C.H.",9,0.2,6.0,67.0,30
106.57142857142857,154.85714285714286,302.7142857142857,302.7142857142857,811.2857142857143,2.5714285714285716,0.36363636363636365,ZGW,0.4444444444444444,8.0,0.45454545454545453,5.0,Henry Ford advocated long-time associate Harry Bennett to take the spot.,10,0.36363636363636365,4.0,18.0,11
82.58823529411765,95.70588235294117,247.2941176470588,160.11764705882354,807.5294117647059,1.7058823529411764,0.15,ZGW,0.3793103448275862,11.0,0.2,4.0,"Edsel's widow Eleanor, who had inherited Edsel's voting stock, wanted her son Henry Ford II to take over the position.",11,0.15,3.0,29.0,20
106.9,109.75,360.75,173.25,811.0416666666667,1.75,0.375,ZGW,0.4,14.0,0.21875,7.0,"In 1879, he left home for the nearby city of Detroit to work as an apprentice machinist, first with James F. Flower & Bros., and later with the Detroit Dry Dock Co.",12,0.375,12.0,35.0,32
110.23333333333333,121.2,418.1,252.4,794.3611616161616,2.3,0.16666666666666666,ZGW,0.36231884057971014,25.0,0.4444444444444444,16.0,"Alexander Rae Baldwin III (born April 3, 1958, in Massapequa, Long Island, New York, USA) is an American actor who is the oldest and best known of the ""Baldwin brothers"", with brothers Daniel, Stephen and William.",13,0.16666666666666666,6.0,69.0,36
108.5,118.16666666666667,349.8333333333333,228.83333333333334,812.9444444444443,1.5,0.45454545454545453,ZGW,0.2222222222222222,2.0,0.09090909090909091,1.0,He is of three quarters Irish and one quarter French descent.,14,0.45454545454545453,5.0,9.0,11
103.41379310344827,109.51724137931035,218.82758620689654,164.79310344827587,796.9856321839081,1.5517241379310345,0.3958333333333333,ZGW,0.35555555555555557,16.0,0.20833333333333334,10.0,"Baldwin has appeared in movies such as The Cooler, The Hunt for Red October, Beetlejuice, Ghosts of Mississippi, Talk Radio, Final Fantasy: The Spirits Within (voice), The Cat in the Hat, Pearl Harbor, Thomas and the Magic Railroad, Along Came Polly, The SpongeBob SquarePants Movie, and The Aviator.",15,0.3958333333333333,19.0,45.0,48
120.0,158.0,246.125,176.125,828.625,1.5,0.5789473684210527,ZGW,0.25,3.0,0.10526315789473684,2.0,"When Baldwin was young, he had a job as a busboy at famous New York City disco Studio 54.",16,0.5789473684210527,11.0,12.0,19
84.66666666666667,84.66666666666667,161.0,130.5,821.8333333333334,1.3333333333333333,0.45454545454545453,ZGW,0.25,2.0,0.18181818181818182,2.0,He was married to actress Kim Basinger from 1993 to 2002.,17,0.45454545454545453,5.0,8.0,11
96.07692307692308,102.84615384615384,166.23076923076923,128.6153846153846,816.9230769230769,1.3846153846153846,0.43478260869565216,ZGW,0.16666666666666666,3.0,0.13043478260869565,3.0,"Baldwin, a liberal Democrat, has always had an active interest in politics and is frequently rumored to be a candidate for public office.",18,0.43478260869565216,10.0,18.0,23
93.61538461538461,108.0,200.3846153846154,135.3846153846154,778.5,1.5384615384615385,0.48,ZGW,0.35,7.0,0.16,4.0,"In particular, Baldwin is one of the most frequent hosts of Saturday Night Live, leading the show eleven times and also making cameo appearances regularly.",19,0.48,12.0,20.0,25
109.66666666666667,123.88888888888889,311.6666666666667,154.77777777777777,862.9074074074074,1.4444444444444444,0.4375,ZGW,0.15384615384615385,2.0,0.0625,1.0,He played William Barrett Travis in a movie about the Alamo called Thirteen Days of Glory.,20,0.4375,7.0,13.0,16
116.23076923076923,116.23076923076923,286.61538461538464,182.15384615384616,797.6923076923077,1.6923076923076923,0.2777777777777778,ZGW,0.4090909090909091,9.0,0.3333333333333333,6.0,"In 1998, he began narrating the American version of the children's series Thomas the Tank Engine and Friends.",21,0.2777777777777778,5.0,22.0,18
