mean_FFD,mean_GD,mean_GPT,mean_TRT,mean_meanPupilSize,mean_nFixations,omission_rate,participant_id,regression_rate,regressions,revisit_rate,revisited_words,sentence_content,sentence_id,skip_rate,skipped_words,total_fixations,total_words
120.85714285714286,143.57142857142858,348.14285714285717,290.57142857142856,1691.3452380952383,2.2857142857142856,0.06666666666666667,ZKW,0.25,8.0,0.6666666666666666,10.0,"With his interest in race cars, he formed a second company, the Henry Ford Company.",0,0.06666666666666667,1.0,32.0,15
145.76,204.36,414.92,375.2,1560.4742222222221,2.6,0.07407407407407407,ZKW,0.2153846153846154,14.0,0.7407407407407407,20.0,"During this period, he personally drove his Quadricycle to victory in a race against Alexander Winton, a well-known driver and the heavy favorite on October 10, 1901.",1,0.07407407407407407,2.0,65.0,27
132.65,159.5,303.0,248.65,1394.675,1.7,0.13043478260869565,ZKW,0.3235294117647059,11.0,0.30434782608695654,7.0,"Ford was forced out of the company by the investors, including Henry M. Leland in 1902, and the company was reorganized as Cadillac.",2,0.13043478260869565,3.0,34.0,23
129.59375,173.125,481.625,449.65625,1369.2551767676769,3.4375,0.13513513513513514,ZKW,0.34545454545454546,38.0,0.7297297297297297,27.0,"In 1891, Ford became an engineer with the Edison Illuminating Company, and after his promotion to Chief Engineer in 1893, he had enough time and money to devote attention to his personal experiments on internal combustion engines.",3,0.13513513513513514,5.0,110.0,37
129.95454545454547,156.22727272727272,315.6818181818182,293.77272727272725,1456.6424242424243,2.1818181818181817,0.12,ZKW,0.2916666666666667,14.0,0.36,9.0,"These experiments culminated in 1896 with the completion of his own self-propelled vehicle named the Quadricycle, which he test-drove on June 4 of that year.",4,0.12,3.0,48.0,25
106.29032258064517,144.5483870967742,437.06451612903226,354.83870967741933,1401.1634897360702,2.6451612903225805,0.06060606060606061,ZKW,0.34146341463414637,28.0,0.6060606060606061,20.0,"Ford was born on a prosperous farm in Springwells Township (now in the city of Dearborn, Michigan) owned by his parents, William Ford (1826-1905) and Mary Litogot (c1839-1876), immigrants from County Cork, Ireland.",5,0.06060606060606061,2.0,82.0,33
121.0,151.0,473.3333333333333,392.0833333333333,1654.423611111111,3.0833333333333335,0.07692307692307693,ZKW,0.35135135135135137,13.0,0.6153846153846154,8.0,"In the years between the wars, Henry Ford supported Adolf Hitler's Nazi regime.",6,0.07692307692307693,1.0,37.0,13
132.64705882352942,132.64705882352942,157.76470588235293,157.76470588235293,1251.1764705882354,1.1176470588235294,0.22727272727272727,ZKW,0.10526315789473684,2.0,0.09090909090909091,2.0,There is also some evidence that Henry Ford gave Adolf Hitler direct financial backing when Hitler was first starting out in politics.,7,0.22727272727272727,5.0,19.0,22
117.6470588235294,160.58823529411765,298.3235294117647,267.1470588235294,1226.7985294117648,2.235294117647059,0.17073170731707318,ZKW,0.3157894736842105,24.0,0.5121951219512195,21.0,"This can in part be traced to statements from Kurt Ludecke, Germany's representative to the U.S. in the 1920s, and Winifred Wagner, daughter-in-law of Richard Wagner, who said they requested funds from Ford to aid the National Socialist movement in Germany.",8,0.17073170731707318,7.0,76.0,41
114.29629629629629,133.33333333333334,519.4074074074074,430.5925925925926,1284.3364838864838,3.962962962962963,0.1,ZKW,0.4205607476635514,45.0,0.7666666666666667,23.0,"Although Ford is often credited with the idea, contemporary sources indicate that the concept and its development came from employees Clarence Avery, Peter E. Martin, Charles E. Sorensen, and C.H.",9,0.1,3.0,107.0,30
118.88888888888889,137.77777777777777,386.22222222222223,371.0,1447.3851851851853,3.0,0.18181818181818182,ZKW,0.3333333333333333,9.0,0.5454545454545454,6.0,Henry Ford advocated long-time associate Harry Bennett to take the spot.,10,0.18181818181818182,2.0,27.0,11
162.95,176.15,417.35,387.2,1419.172619047619,2.65,0.0,ZKW,0.2830188679245283,15.0,0.8,16.0,"Edsel's widow Eleanor, who had inherited Edsel's voting stock, wanted her son Henry Ford II to take over the position.",11,0.0,0.0,53.0,20
136.875,163.625,251.58333333333334,222.25,1549.7326388888887,1.625,0.25,ZKW,0.28205128205128205,11.0,0.1875,6.0,"In 1879, he left home for the nearby city of Detroit to work as an apprentice machinist, first with James F. Flower & Bros., and later with the Detroit Dry Dock Co.",12,0.25,8.0,39.0,32
118.81818181818181,147.8181818181818,657.060606060606,495.6969696969697,1325.1215127465127,4.0,0.08333333333333333,ZKW,0.36363636363636365,48.0,0.8055555555555556,29.0,"Alexander Rae Baldwin III (born April 3, 1958, in Massapequa, Long Island, New York, USA) is an American actor who is the oldest and best known of the ""Baldwin brothers"", with brothers Daniel, Stephen and William.",13,0.08333333333333333,3.0,132.0,36
100.875,118.25,358.625,358.625,1315.06875,3.125,0.2727272727272727,ZKW,0.36,9.0,0.5454545454545454,6.0,He is of three quarters Irish and one quarter French descent.,14,0.2727272727272727,3.0,25.0,11
132.1315789473684,165.0,320.6842105263158,267.6578947368421,1345.4543233082707,2.236842105263158,0.20833333333333334,ZKW,0.3411764705882353,29.0,0.3958333333333333,19.0,"Baldwin has appeared in movies such as The Cooler, The Hunt for Red October, Beetlejuice, Ghosts of Mississippi, Talk Radio, Final Fantasy: The Spirits Within (voice), The Cat in the Hat, Pearl Harbor, Thomas and the Magic Railroad, Along Came Polly, The SpongeBob SquarePants Movie, and The Aviator.",15,0.20833333333333334,10.0,85.0,48
112.64285714285714,184.71428571428572,275.14285714285717,225.85714285714286,1357.845238095238,1.7857142857142858,0.2631578947368421,ZKW,0.24,6.0,0.10526315789473684,2.0,"When Baldwin was young, he had a job as a busboy at famous New York City disco Studio 54.",16,0.2631578947368421,5.0,25.0,19
117.11111111111111,183.0,541.6666666666666,523.0,1764.8460317460317,3.888888888888889,0.18181818181818182,ZKW,0.4,14.0,0.6363636363636364,7.0,He was married to actress Kim Basinger from 1993 to 2002.,17,0.18181818181818182,2.0,35.0,11
141.05882352941177,147.52941176470588,327.88235294117646,314.1764705882353,1402.7107843137255,2.411764705882353,0.2608695652173913,ZKW,0.3170731707317073,13.0,0.5652173913043478,13.0,"Baldwin, a liberal Democrat, has always had an active interest in politics and is frequently rumored to be a candidate for public office.",18,0.2608695652173913,6.0,41.0,23
128.1818181818182,146.1818181818182,313.77272727272725,292.22727272727275,1342.337878787879,2.409090909090909,0.12,ZKW,0.2830188679245283,15.0,0.72,18.0,"In particular, Baldwin is one of the most frequent hosts of Saturday Night Live, leading the show eleven times and also making cameo appearances regularly.",19,0.12,3.0,53.0,25
111.93333333333334,139.0,412.53333333333336,283.8666666666667,1355.0322222222223,2.533333333333333,0.0625,ZKW,0.2631578947368421,10.0,0.5,8.0,He played William Barrett Travis in a movie about the Alamo called Thirteen Days of Glory.,20,0.0625,1.0,38.0,16
